Year,Month,Country,Passengers,Flights,Freight (tonnes)
2015,2,China,1317658.0,8785.0,744455.0
2015,2,Italy,438840.0,2927.0,173669.0
2015,2,Mexico,741096.0,4905.0,319553.0
2015,2,Canada,406374.0,2736.0,237100.0
2015,2,Japan,574208.0,3858.0,377897.0
2015,2,Germany,706278.0,4705.0,383960.0
2015,2,United Kingdom,703509.0,4689.0,246332.0
2015,2,France,492137.0,3199.0,250077.0
2015,2,India,581411.0,3882.0,282871.0
2015,2,Brazil,257737.0,1702.0,143033.0
2015,2,Australia,195783.0,1277.0,85195.0
2015,2,South Korea,367680.0,2472.0,180802.0
2015,2,Spain,342448.0,2259.0,125324.0
2015,2,Netherlands,204880.0,1360.0,104138.0
2015,2,UAE,256145.0,1741.0,138001.0
2015,2,Turkey,244409.0,1616.0,79416.0
2015,2,Singapore,122963.0,853.0,82832.0
2015,2,Thailand,279734.0,1890.0,96329.0
2015,2,Saudi Arabia,86676.0,583.0,44958.0
2015,3,United States,1871327.0,12416.0,1036249.0
2015,3,Chna,1295391.0,8643.0,522334.0
2015,3,Italy,498179.0,3292.0,288680.0
2015,3,Mexico,713291.0,4739.0,300789.0
2015,3,Canada,384237.0,2611.0,146765.0
2015,3,Japan,607931.0,4076.0,203477.0
2015,3,Germany,680806.0,4510.0,370598.0
2015,3,United Kingdom,666233.0,4388.0,274323.0
2015,3,France,482773.0,3175.0,192261.0
2015,3,India,617173.0,4113.0,245998.0
2015,3,Brazil,266784.0,1773.0,93693.0
2015,3,Australia,-91971.0,-529.0,-26532.0
2015,3,South Korea,405473.0,2700.0,222626.0
2015,3,Spain,329910.0,2211.0,206952.0
2015,3,Netherlands,207804.0,1326.0,103758.0
2015,3,UAE,251136.0,1679.0,84712.0
2015,3,Turkey,224416.0,1470.0,148420.0
2015,3,Singapore,131837.0,896.0,44409.0
2015,3,Thailand,251163.0,1722.0,130655.0
2015,3,Saudi Arabia,90413.0,557.0,46358.0
2015,4,United States,2019852.0,13461.0,1251891.0
2015,4,China,1485825.0,9921.0,951821.0
2015,4,Italy,453787.0,3056.0,223676.0
2015,4,Mexico,725593.0,4887.0,395296.0
2015,4,Canada,374176.0,2488.0,144659.0
2015,4,Japan,571531.0,3787.0,217042.0
2015,4,Germany,674833.0,4451.0,247073.0
2015,4,United Kingdom,601217.0,4029.0,369784.0
2015,4,France,473053.0,-4.0,287887.0
2015,4,India,599753.0,4004.0,310950.0
2015,4,Brazil,248704.0,1666.0,84488.0
2015,4,Australia,192402.0,1292.0,80725.0
2015,4,South Korea,395071.0,2618.0,129765.0
2015,4,Spain,386876.0,2521.0,223173.0
2015,4,Netherlands,210377.0,1422.0,101972.0
2015,4,UAE,235885.0,1631.0,145752.0
2015,4,Turkey,240979.0,1601.0,116578.0
2015,4,Singapore,138822.0,922.0,69848.0
2015,4,Thailand,312495.0,2105.0,204598.0
2015,4,Saudi Arabia,92153.0,610.0,37696.0
2015,5,United States,1974355.0,13143.0,621915.0
2015,5,China,1475179.0,9853.0,959252.0
2015,5,Italy,478913.0,3195.0,320261.0
2015,5,Mexico,752270.0,4970.0,342640.0
2015,5,Canada,393693.0,2712.0,181445.0
2015,5,Japan,572180.0,3823.0,275073.0
2015,5,Germany,,,
2015,5,United Kingdom,598331.0,3993.0,262605.0
2015,5,France,482922.0,3241.0,243691.0
2015,5,India,616798.0,4050.0,372762.0
2015,5,Brazil,240934.0,1593.0,109878.0
2015,5,Australia,215747.0,1404.0,142161.0
2015,5,South Korea,394516.0,2624.0,253899.0
2015,5,Spain,329841.0,2181.0,218799.0
2015,5,Netherlands,217344.0,1442.0,137347.0
2015,5,UAE,264139.0,1730.0,144005.0
2015,5,Turkey,243864.0,1613.0,151866.0
2015,5,Singapore,137336.0,887.0,85533.0
2015,5,Thailand,315964.0,2093.0,143424.0
2015,5,Saudi Arabia,78080.0,585.0,63031.0
2015,6,United States,2007496.0,13375.0,682476.0
2015,6,China,1358348.0,9009.0,678620.0
2015,6,Italy,477636.0,3193.0,248787.0
2015,6,Mexico,752099.0,5074.0,423857.0
2015,6,Canada,420014.0,2787.0,172489.0
2015,6,Japan,603813.0,3996.0,232081.0
2015,6,Germany,698619.0,4618.0,215844.0
2015,6,United Kingdom,617599.0,4102.0,260469.0
2015,6,France,501763.0,3368.0,320542.0
2015,6,India,596277.0,3962.0,378451.0
2015,6,Brazil,240894.0,1599.0,79997.0
2015,6,Australia,215462.0,1404.0,106904.0
2015,6,South Korea,424776.0,2839.0,195406.0
2015,6,Spain,367916.0,2441.0,142685.0
2015,6,Netherlands,201924.0,1372.0,80696.0
2015,6,UAE,256882.0,1692.0,164575.0
2015,6,Turkey,225312.0,1533.0,103960.0
2015,6,Singapore,131160.0,905.0,52795.0
2015,6,Thailand,306143.0,2039.0,118195.0
2015,6,Saudi Arabia,93187.0,640.0,37330.0
2015,7,United States,1837248.0,12247.0,1284905.0
2015,7,China,1441220.0,9647.0,897332.0
2015,7,Italy,454472.0,3042.0,1872052.0
2015,7,Mexico,769617.0,5123.0,470705.0
2015,7,Canada,409463.0,2735.0,167919.0
2015,7,Japan,590301.0,3931.0,347965.0
2015,7,Germany,599409.0,4025.0,205183.0
2015,7,United Kingdom,610096.0,4078.0,331891.0
2015,7,France,516524.0,3473.0,309958.0
2015,7,India,627877.0,4208.0,431975.0
2015,7,Brazil,221253.0,1462.0,130361.0
2015,7,Australia,216231.0,1386.0,126678.0
2015,7,South Korea,407254.0,2693.0,154974.0
2015,7,Spain,-69036.0,-452.0,-33051.0
2015,7,Netherlands,219075.0,1419.0,80844.0
2015,7,UAE,259786.0,1724.0,95545.0
2015,7,Turkey,229467.0,1519.0,124001.0
2015,7,Singapore,136876.0,887.0,56913.0
2015,7,Thailand,299461.0,2002.0,183408.0
2015,7,Saudi Arabia,78194.0,524.0,33411.0
2015,8,United States,1854410.0,12311.0,680201.0
2015,8,China,1391232.0,9264.0,913486.0
2015,8,Italy,455817.0,3051.0,312372.0
2015,8,Mexico,747902.0,5019.0,225384.0
2015,8,Canada,407143.0,2750.0,135666.0
2015,8,Japan,576385.0,3835.0,183504.0
2015,8,Germany,647970.0,4374.0,356695.0
2015,8,United Kingdom,668012.0,4412.0,261327.0
2015,8,France,475471.0,3187.0,313988.0
2015,8,India,591469.0,3926.0,355920.0
2015,8,Brazil,247463.0,1651.0,155069.0
2015,8,Australia,204448.0,1356.0,62995.0
2015,8,South Korea,441146.0,2873.0,221075.0
2015,8,Spain,341329.0,2338.0,155728.0
2015,8,Netherlands,200822.0,1357.0,102211.0
2015,8,UAE,247536.0,1627.0,160003.0
2015,8,Turkey,226155.0,1485.0,1111029.0
2015,8,Singapore,141980.0,920.0,84519.0
2015,8,Thailand,300610.0,1996.0,142269.0
2015,8,Saudi Arabia,84581.0,612.0,55876.0
2015,9,United States,1825293.0,12174.0,669552.0
2015,9,China,1438808.0,9624.0,670078.0
2015,9,Italy,520914.0,3424.0,325985.0
2015,9,Mexico,807669.0,5408.0,398476.0
2015,9,Canada,388472.0,2579.0,200125.0
2015,9,Japan,-153385.0,-1015.0,-93459.0
2015,9,Germany,654325.0,4357.0,251733.0
2015,9,United Kingdom,595061.0,3974.0,331514.0
2015,9,France,500044.0,3351.0,251273.0
2015,9,India,620452.0,4133.0,434803.0
2015,9,Brazil,223677.0,1511.0,86415.0
2015,9,Australia,204302.0,1321.0,129038.0
2015,9,South Korea,412709.0,2761.0,274176.0
2015,9,Spain,334504.0,2225.0,200317.0
2015,9,Netherlands,208851.0,1385.0,116129.0
2015,9,UAE,267406.0,1774.0,104763.0
2015,9,Turkey,248682.0,1567.0,118147.0
2015,9,Singapore,139934.0,882.0,39024.0
2015,9,Thailand,,,
2015,9,Saudi Arabia,92819.0,621.0,56128.0
2015,10,United States,2085841.0,13917.0,673506.0
2015,10,China,1400911.0,9297.0,511870.0
2015,10,Italy,498286.0,3367.0,273958.0
2015,10,Mexico,788922.0,5164.0,241434.0
2015,10,Canada,396180.0,2659.0,188332.0
2015,10,Japan,602086.0,3988.0,191037.0
2015,10,Germany,698180.0,4625.0,295342.0
2015,10,United Kingdom,713244.0,4724.0,236422.0
2015,10,France,470909.0,3157.0,327599.0
2015,10,India,609647.0,4042.0,188444.0
2015,10,Brazil,242726.0,1627.0,133568.0
2015,10,Australia,207062.0,1395.0,121611.0
2015,10,South Korea,382673.0,2549.0,145035.0
2015,10,Spain,363700.0,2462.0,192430.0
2015,10,Netherlands,205065.0,1351.0,111998.0
2015,10,UAE,247045.0,1645.0,126724.0
2015,10,Turkey,243638.0,1603.0,114081.0
2015,10,Singapore,121918.0,831.0,46504.0
2015,10,Thailand,303427.0,1993.0,211751.0
2015,10,Saudi Arabia,88887.0,613.0,60646.0
2015,11,United States,,,
2015,11,China,1399124.0,9305.0,673967.0
2015,11,Italy,488661.0,3191.0,322979.0
2015,11,Mexico,736781.0,4899.0,327111.0
2015,11,Canada,421174.0,2821.0,190087.0
2015,11,Japan,564372.0,3752.0,269924.0
2015,11,Germany,705200.0,4651.0,443374.0
2015,11,United Kingdom,620846.0,4178.0,398573.0
2015,11,France,503171.0,3351.0,239572.0
2015,11,India,659284.0,4350.0,195362.0
2015,11,Brazil,235010.0,1556.0,82392.0
2015,11,Australia,212673.0,1437.0,68016.0
2015,11,South Korea,404877.0,2701.0,130573.0
2015,11,Spain,378091.0,2499.0,189404.0
2015,11,Netherlands,223427.0,1428.0,95263.0
2015,11,UAE,257968.0,1715.0,154964.0
2015,11,Turkey,234480.0,1542.0,85259.0
2015,11,Singapore,,,
2015,11,Thailand,299747.0,2020.0,147710.0
2015,11,Saudi Arabia,86323.0,620.0,34207.0
2015,0,United States,1867917.0,12446.0,1144608.0
2015,12,China,1322611.0,8744.0,481604.0
2015,12,Italy,491006.0,3247.0,312348.0
2015,12,Mexico,788987.0,5288.0,390870.0
2015,12,Canada,414667.0,2758.0,259105.0
2015,12,Japan,584745.0,3899.0,365417.0
2015,12,Germany,676651.0,4495.0,228249.0
2015,12,United Kingdom,595561.0,4001.0,244698.0
2015,12,France,490117.0,3227.0,179182.0
2015,12,India,578338.0,3880.0,282966.0
2015,12,Brazil,238611.0,1556.0,131828.0
2015,12,Australia,192613.0,1290.0,62545.0
2015,12,South Korea,385884.0,0.0,262504.0
2015,12,Spain,376677.0,2516.0,255004.0
2015,12,Netherlands,200257.0,1373.0,126323.0
2015,12,UAE,229546.0,1533.0,126594.0
2015,12,Turkey,220056.0,1484.0,68366.0
2015,12,Singapore,142473.0,909.0,82788.0
2015,12,Thailand,279694.0,1848.0,171800.0
2015,12,Saudi Arabia,90366.0,593.0,29493.0
2016,1,United States,1943269.0,12989.0,1234103.0
2016,1,China,1493419.0,9962.0,681063.0
2016,1,Italy,427567.0,2866.0,241551.0
2016,1,Mexico,766643.0,5129.0,306173.0
2016,1,Canada,462979.0,3121.0,279975.0
2016,1,Japan,561045.0,3718.0,197658.0
2016,1,Germany,589964.0,3957.0,393530.0
2016,1,United Kingdom,622543.0,4214.0,273721.0
2016,1,France,518547.0,3506.0,257284.0
2016,1,India,643936.0,4269.0,214110.0
2016,1,Brazil,259455.0,1701.0,102669.0
2016,1,Australia,224905.0,1468.0,90560.0
2016,1,South Korea,415260.0,2765.0,160418.0
2016,1,Spain,379986.0,2516.0,244477.0
2016,1,Netherlands,235203.0,1561.0,104374.0
2016,1,UAE,224726.0,1481.0,118644.0
2016,1,Turkey,253034.0,1630.0,101783.0
2016,1,Singapore,144949.0,957.0,80650.0
2016,1,Thailand,-64469.0,-420.0,-39848.0
2016,1,Saudi Arabia,102262.0,669.0,55184.0
2016,2,United States,2039552.0,13576.0,767455.0
2016,2,China,1570358.0,10520.0,585331.0
2016,2,Italy,509672.0,3435.0,207054.0
2016,2,Mexico,793395.0,5264.0,456682.0
2016,2,Canada,443287.0,2958.0,213450.0
2016,2,Japan,608006.0,4071.0,403388.0
2016,2,Germany,687403.0,4659.0,214400.0
2016,2,United Kingdom,659397.0,4401.0,401000.0
2016,2,France,469325.0,3174.0,219581.0
2016,2,India,653472.0,4383.0,339192.0
2016,2,Brazil,225695.0,1504.0,151320.0
2016,2,Australia,198139.0,1338.0,121876.0
2016,2,South Korea,427686.0,2841.0,276235.0
2016,2,Spain,382897.0,2536.0,226950.0
2016,2,Netherlands,207234.0,1371.0,147350.0
2016,2,UAE,265421.0,1703.0,149429.0
2016,2,Turkey,246691.0,1592.0,97259.0
2016,2,Singapore,161763.0,1029.0,70114.0
2016,2,Thailand,326300.0,2180.0,189561.0
2016,2,Saudi Arabia,104668.0,664.0,44488.0
2016,3,United States,1951499.0,13009.0,1331151.0
2016,3,China,1339661.0,8909.0,595693.0
2016,3,Italy,488179.0,3272.0,301486.0
2016,3,Mexico,803241.0,5342.0,420373.0
2016,3,Canada,355082.0,2367.0,163408.0
2016,3,Japan,597140.0,3980.0,251917.0
2016,3,Germany,672048.0,4472.0,331313.0
2016,3,United Kingdom,639749.0,4271.0,325088.0
2016,3,France,499497.0,3320.0,268578.0
2016,3,India,533143.0,3527.0,235197.0
2016,3,Brazil,256761.0,1683.0,152051.0
2016,3,Australia,221842.0,1397.0,101684.0
2016,3,South Korea,433422.0,2831.0,192388.0
2016,3,Spain,369929.0,2430.0,178430.0
2016,3,Netherlands,218014.0,1426.0,140536.0
2016,3,UAE,280498.0,1842.0,132515.0
2016,3,Turkey,246851.0,1676.0,170946.0
2016,3,Singapore,135127.0,846.0,65657.0
2016,3,Thailand,322388.0,2152.0,114834.0
2016,3,Saudi Arabia,101314.0,653.0,69005.0
2016,4,United States,2022298.0,13433.0,1336741.0
2016,4,China,1446873.0,9683.0,756073.0
2016,4,Italy,504798.0,3421.0,233454.0
2016,4,Mexico,856151.0,5740.0,435976.0
2016,4,Canada,450539.0,2999.0,190991.0
2016,4,Japan,587944.0,3935.0,329322.0
2016,4,Germany,670367.0,4443.0,273472.0
2016,4,United Kingdom,621060.0,4152.0,395421.0
2016,4,France,474123.0,3170.0,267160.0
2016,4,India,707261.0,4706.0,321687.0
2016,4,Brazil,,,
2016,4,Australia,-82771.0,-631.0,-40129.0
2016,4,South Korea,383979.0,2579.0,178495.0
2016,4,Spain,363270.0,2406.0,177037.0
2016,4,Netherlands,205170.0,1340.0,83402.0
2016,4,UAE,233861.0,1573.0,104032.0
2016,4,Turkey,241801.0,1565.0,133061.0
2016,4,Singapore,131011.0,910.0,83207.0
2016,4,Thailand,327577.0,2236.0,135220.0
2016,4,Saudi Arabia,91225.0,613.0,56665.0
2016,5,United States,1849182.0,12382.0,949231.0
2016,5,China,1452402.0,9659.0,856095.0
2016,5,Italy,500149.0,3301.0,310222.0
2016,5,Mexico,835288.0,5556.0,400876.0
2016,5,Canada,487209.0,3242.0,160065.0
2016,5,Japan,616226.0,4063.0,276698.0
2016,5,Germany,642703.0,4297.0,331114.0
2016,0,United Kingdom,616723.0,4153.0,369102.0
2016,5,France,508480.0,3352.0,284671.0
2016,5,India,693391.0,4619.0,443050.0
2016,5,Brazil,251339.0,1701.0,177435.0
2016,5,Australia,205583.0,1334.0,76425.0
2016,5,South Korea,420345.0,2848.0,289665.0
2016,5,Spain,356731.0,2379.0,154325.0
2016,5,Netherlands,204052.0,1442.0,114405.0
2016,5,UAE,241442.0,1652.0,107502.0
2016,5,Turkey,236373.0,1599.0,76325.0
2016,5,Singapore,149992.0,1011.0,91918.0
2016,5,Thailand,338935.0,2199.0,129329.0
2016,5,Saudi Arabia,94764.0,630.0,35800.0
2016,6,United States,1990521.0,13260.0,1173837.0
2016,6,China,-266241.0,-1797.0,-134212.0
2016,6,Italy,484535.0,3176.0,301086.0
2016,6,Mexico,785231.0,5270.0,497699.0
2016,6,Canada,467059.0,3122.0,179912.0
2016,6,Japan,-110083.0,-753.0,-36117.0
2016,6,Germany,-218841.0,-1463.0,-93637.0
2016,6,United Kingdom,635189.0,4218.0,433246.0
2016,6,France,514589.0,3414.0,309334.0
2016,6,India,695144.0,4600.0,361264.0
2016,6,Brazil,255721.0,1734.0,148242.0
2016,6,Australia,206716.0,1411.0,101753.0
2016,6,South Korea,456066.0,3075.0,282634.0
2016,6,Spain,357107.0,2402.0,219718.0
2016,6,Netherlands,221322.0,-3.0,87979.0
2016,6,UAE,245157.0,1636.0,119057.0
2016,6,Turkey,243583.0,1619.0,156245.0
2016,6,Singapore,144075.0,962.0,57031.0
2016,6,Thailand,302631.0,2032.0,166401.0
2016,6,Saudi Arabia,97212.0,644.0,47381.0
2016,7,United States,1942509.0,12929.0,773619.0
2016,7,China,1550778.0,10323.0,468078.0
2016,7,Italy,512712.0,3378.0,155449.0
2016,7,Mexico,769848.0,5126.0,404420.0
2016,7,Canada,401855.0,2731.0,206369.0
2016,7,Japan,-221674.0,-1534.0,-89199.0
2016,7,Germany,,,
2016,7,United Kingdom,686629.0,4567.0,479215.0
2016,7,France,476979.0,3234.0,290244.0
2016,7,India,669471.0,4477.0,257248.0
2016,7,Brazil,-84356.0,-594.0,-48376.0
2016,7,Australia,217022.0,1467.0,145814.0
2016,7,South Korea,424773.0,2819.0,160413.0
2016,7,Spain,382441.0,2576.0,198052.0
2016,7,Netherlands,224216.0,1502.0,117633.0
2016,7,UAE,256490.0,1721.0,142789.0
2016,7,Turkey,247530.0,1657.0,116407.0
2016,7,Singapore,126796.0,899.0,57174.0
2016,7,Thailand,333087.0,2242.0,112922.0
2016,7,Saudi Arabia,100581.0,633.0,29615.0
2016,8,United States,1888802.0,12529.0,1224831.0
2016,8,China,1461125.0,9750.0,944559.0
2016,8,Italy,479263.0,3192.0,187419.0
2016,8,Mexico,744049.0,4963.0,485006.0
2016,8,Canada,410547.0,2744.0,152279.0
2016,8,Japan,584958.0,3869.0,213358.0
2016,8,Germany,636013.0,4243.0,195330.0
2016,8,United Kingdom,620538.0,4154.0,273049.0
2016,8,France,483684.0,3197.0,281829.0
2016,8,India,617984.0,4136.0,362992.0
2016,8,Brazil,257611.0,1759.0,99286.0
2016,8,Australia,216790.0,1417.0,127071.0
2016,8,South Korea,432207.0,2894.0,158645.0
2016,8,Spain,359560.0,2380.0,107674.0
2016,8,Netherlands,205657.0,1346.0,114465.0
2016,8,UAE,268236.0,1786.0,171929.0
2016,8,Turkey,226880.0,1553.0,164186.0
2016,8,Singapore,127347.0,924.0,55380.0
2016,8,Thailand,310923.0,2029.0,1356212.0
2016,8,Saudi Arabia,96774.0,622.0,44799.0
2016,9,United States,-497294.0,-3360.0,-222677.0
2016,9,China,1532108.0,10181.0,699152.0
2016,9,Italy,495984.0,3367.0,242213.0
2016,9,Mexico,767089.0,5097.0,296082.0
2016,9,Canada,412244.0,2796.0,133795.0
2016,9,Japan,616237.0,4128.0,286254.0
2016,9,Germany,625218.0,4215.0,307337.0
2016,9,United Kingdom,626612.0,4192.0,189583.0
2016,9,France,505654.0,3319.0,335203.0
2016,9,India,681814.0,4512.0,314390.0
2016,9,Brazil,240711.0,1579.0,87934.0
2016,9,Australia,222784.0,1486.0,73841.0
2016,9,South Korea,407524.0,2734.0,164961.0
2016,9,Spain,388043.0,2650.0,142370.0
2016,9,Netherlands,220116.0,1495.0,80371.0
2016,9,UAE,248180.0,1691.0,128602.0
2016,9,Turkey,256831.0,1730.0,147078.0
2016,9,Singapore,136377.0,947.0,95808.0
2016,9,Thailand,347992.0,2272.0,225820.0
2016,9,Saudi Arabia,105888.0,666.0,33190.0
2016,10,United States,2028957.0,13511.0,630989.0
2016,10,China,1582463.0,10519.0,1064151.0
2016,10,Italy,523489.0,3457.0,354858.0
2016,10,Mexico,793068.0,5315.0,249250.0
2016,10,Canada,447048.0,2942.0,281526.0
2016,10,Japan,534774.0,3564.0,209969.0
2016,10,Germany,675691.0,4522.0,468825.0
2016,10,United Kingdom,647751.0,4316.0,366611.0
2016,10,France,452135.0,2939.0,132758.0
2016,10,India,639623.0,4252.0,383815.0
2016,10,Brazil,258362.0,1738.0,136877.0
2016,10,Australia,227941.0,1401.0,145894.0
2016,10,South Korea,415505.0,2749.0,183266.0
2016,10,Spain,370467.0,2415.0,124079.0
2016,10,Netherlands,,,
2016,10,UAE,291312.0,1958.0,96778.0
2016,10,Turkey,226830.0,1550.0,97131.0
2016,10,Singapore,145655.0,971.0,81415.0
2016,10,Thailand,301181.0,2019.0,106369.0
2016,10,Saudi Arabia,88232.0,622.0,44260.0
2016,11,United States,1853673.0,12389.0,1291931.0
2016,11,China,1533918.0,10222.0,861515.0
2016,11,Italy,475375.0,3120.0,297306.0
2016,11,Mexico,828730.0,5484.0,308442.0
2016,11,Canada,405239.0,2770.0,179943.0
2016,11,Japan,591612.0,3907.0,226088.0
2016,11,Germany,624842.0,4180.0,339449.0
2016,11,United Kingdom,592601.0,3964.0,248857.0
2016,11,France,468143.0,3139.0,268561.0
2016,11,India,654099.0,4386.0,413050.0
2016,11,Brazil,239456.0,1570.0,81448.0
2016,11,Australia,224973.0,1450.0,141334.0
2016,11,South Korea,434489.0,2873.0,231951.0
2016,11,Spain,366236.0,2483.0,133744.0
2016,11,Netherlands,207322.0,1357.0,133409.0
2016,11,UAE,234968.0,1625.0,148338.0
2016,11,Turkey,256901.0,1661.0,116852.0
2016,11,Singapore,145756.0,944.0,78340.0
2016,11,Thailand,327691.0,2173.0,123468.0
2016,11,Saudi Arabia,79313.0,591.0,57204.0
2016,12,United States,1999417.0,13348.0,640402.0
2016,12,China,1368266.0,9137.0,453994.0
2016,12,Italy,494880.0,3262.0,284722.0
2016,12,Mexico,841385.0,5589.0,512289.0
2016,12,Canada,448661.0,2986.0,227293.0
2016,12,Japan,631046.0,4146.0,416653.0
2016,12,Germany,712968.0,4742.0,267547.0
2016,12,United Kingdom,582325.0,3876.0,354215.0
2016,12,France,489882.0,3256.0,290141.0
2016,12,India,664871.0,4454.0,348594.0
2016,12,Brazil,227791.0,1534.0,149875.0
2016,12,Australia,215734.0,1399.0,128225.0
2016,12,South Korea,429837.0,2840.0,194533.0
2016,12,Spain,391908.0,2578.0,246873.0
2016,12,Netherlands,201978.0,1357.0,99606.0
2016,13,UAE,250063.0,1617.0,98429.0
2016,12,Turkey,252576.0,1640.0,121027.0
2016,12,Singapore,148393.0,974.0,66797.0
2016,12,Thailand,321200.0,2111.0,203568.0
2016,12,Saudi Arabia,83028.0,596.0,43415.0
2017,1,United States,2091838.0,3.0,983430.0
2017,1,China,1545506.0,10308.0,876366.0
2017,1,Italy,508870.0,3361.0,205044.0
2017,1,Mexico,839674.0,5610.0,498923.0
2017,1,Canada,425319.0,2865.0,184545.0
2017,1,Japan,605649.0,4059.0,421474.0
2017,1,Germany,662869.0,4477.0,415228.0
2017,1,United Kingdom,643433.0,4299.0,232660.0
2017,1,France,517230.0,3373.0,243524.0
2017,1,India,749745.0,4960.0,226902.0
2017,1,Brazil,273355.0,1818.0,150319.0
2017,1,Australia,196190.0,1323.0,94612.0
2017,1,South Korea,428425.0,2847.0,205551.0
2017,1,Spain,388497.0,2547.0,256678.0
2017,1,Netherlands,211302.0,1364.0,126778.0
2017,1,UAE,272232.0,1768.0,92536.0
2017,1,Turkey,246483.0,1646.0,86288.0
2017,1,Singapore,162178.0,1023.0,67679.0
2017,1,Thailand,336985.0,2201.0,200277.0
2017,1,Saudi Arabia,102100.0,659.0,53657.0
2017,2,United States,1865788.0,12474.0,627739.0
2017,2,China,1565492.0,10436.0,1009272.0
2017,2,Italy,482694.0,3192.0,155341.0
2017,2,Mexico,866900.0,5744.0,376366.0
2017,2,Canada,420183.0,2845.0,185637.0
2017,2,Japan,635318.0,4239.0,225546.0
2017,2,Germany,687141.0,4599.0,265296.0
2017,2,United Kingdom,632552.0,4235.0,239607.0
2017,2,France,478219.0,3210.0,237093.0
2017,2,India,639040.0,4231.0,409161.0
2017,2,Brazil,,,
2017,2,Australia,216073.0,1476.0,98475.0
2017,2,South Korea,,,
2017,2,Spain,347741.0,2343.0,179774.0
2017,2,Netherlands,227001.0,1491.0,137285.0
2017,2,UAE,257298.0,1703.0,159393.0
2017,2,Turkey,227952.0,1550.0,128234.0
2017,2,Singapore,142436.0,939.0,76593.0
2017,2,Thailand,320616.0,2149.0,165951.0
2017,2,Saudi Arabia,107391.0,676.0,68111.0
2017,3,United States,,,
2017,3,China,1499023.0,9955.0,767666.0
2017,3,Italy,543959.0,3636.0,193805.0
2017,3,Mexico,782519.0,5209.0,489449.0
2017,3,Canada,414176.0,2815.0,227131.0
2017,3,Japan,608992.0,4060.0,409171.0
2017,3,Germany,687386.0,4605.0,243690.0
2017,3,United Kingdom,660651.0,4403.0,434226.0
2017,3,France,532279.0,3536.0,361420.0
2017,3,India,684376.0,4548.0,430950.0
2017,3,Brazil,281575.0,1856.0,123739.0
2017,3,Australia,222346.0,1505.0,149035.0
2017,3,South Korea,455858.0,3037.0,300397.0
2017,3,Spain,380760.0,2579.0,252829.0
2017,3,Netherlands,214551.0,1410.0,96912.0
2017,3,UAE,262871.0,1805.0,158429.0
2017,3,Turkey,251049.0,1668.0,146642.0
2017,3,Singapore,148036.0,981.0,47526.0
2017,3,Thailand,342497.0,2268.0,148166.0
2017,3,Saudi Arabia,98603.0,676.0,44387.0
2017,4,United States,,,
2017,4,China,1532617.0,10238.0,890232.0
2017,4,Italy,504149.0,3377.0,166656.0
2017,4,Mexico,806163.0,5306.0,457612.0
2017,4,Canada,479807.0,3179.0,178501.0
2017,4,Japan,633503.0,4252.0,395228.0
2017,4,Germany,677924.0,4528.0,339607.0
2017,4,United Kingdom,633663.0,4216.0,268333.0
2017,4,France,511725.0,3422.0,181163.0
2017,4,India,641265.0,4242.0,423991.0
2017,4,Brazil,260766.0,1702.0,154957.0
2017,4,Australia,209507.0,1455.0,137505.0
2017,4,South Korea,485091.0,3268.0,314966.0
2017,4,Spain,356501.0,2407.0,165189.0
2017,4,Netherlands,205924.0,1345.0,101270.0
2017,4,UAE,285939.0,1957.0,194542.0
2017,4,Turkey,268901.0,1853.0,183618.0
2017,4,Singapore,151080.0,1027.0,55759.0
2017,4,Thailand,353629.0,2300.0,183557.0
2017,4,Saudi Arabia,99259.0,667.0,65138.0
2017,5,United States,1860924.0,12334.0,1081411.0
2017,5,China,1602225.0,10672.0,1023106.0
2017,5,Italy,544640.0,3629.0,375958.0
2017,5,Mexico,770583.0,5116.0,266480.0
2017,5,Canada,-214078.0,-1448.0,-150938.0
2017,5,Japan,572411.0,3839.0,337482.0
2017,5,Germany,,,
2017,5,United Kingdom,705199.0,4676.0,253988.0
2017,5,France,529745.0,3531.0,224429.0
2017,5,India,704606.0,4706.0,391725.0
2017,5,Brazil,265431.0,1831.0,164590.0
2017,5,Australia,204298.0,1322.0,79874.0
2017,5,South Korea,452327.0,3049.0,281998.0
2017,5,Spain,382804.0,2587.0,205025.0
2017,5,Netherlands,213110.0,1446.0,81693.0
2017,5,UAE,264791.0,1735.0,141708.0
2017,5,Turkey,237138.0,1601.0,160315.0
2017,5,Singapore,136492.0,958.0,912561.0
2017,5,Thailand,349688.0,2319.0,168178.0
2017,5,Saudi Arabia,97708.0,670.0,62697.0
2017,6,United States,1759845.0,11689.0,865837.0
2017,6,China,1626195.0,10806.0,1082129.0
2017,6,Italy,540238.0,3600.0,332692.0
2017,6,Mexico,842439.0,5623.0,281507.0
2017,6,Canada,469430.0,3102.0,293495.0
2017,6,Japan,568691.0,3779.0,357789.0
2017,6,Germany,693797.0,4690.0,220793.0
2017,6,United Kingdom,606005.0,4032.0,228098.0
2017,6,France,480743.0,3238.0,217944.0
2017,6,India,710116.0,4752.0,263307.0
2017,6,Brazil,239603.0,1674.0,110759.0
2017,6,Australia,224448.0,1534.0,162225.0
2017,6,South Korea,433604.0,2933.0,247878.0
2017,6,Spain,388853.0,2599.0,222954.0
2017,6,Netherlands,224019.0,1469.0,118627.0
2017,6,UAE,260190.0,1731.0,100142.0
